path_a,title_a,path_b,title_b,duplicate
images_png/speaker/241638318.png,Loa Bluetooth Marshall Stanmore III - Hàng chính hãng,images_png/speaker/270214387.png,Loa Bluetooth Marshall Middleton Portable - Hàng Chính Hãng (Cream),True
images_png/camera/275255482.png,"Camera wifi trong nhà TP-Link Tapo C220 - Độ phân giải 4K 2MP, Đàm thoại 2 chiều, Quay quét 360 độ - HÀNG CHÍNH HÃNG",images_png/tv/277988890.png,Google Tivi Xiaomi A Pro 2026 QLED 4K 43 Inch L43MB-APSEA - Hàng chính hãng,False
images_png/tv/275194363.png,Smart TV HD Coocaa 32 Inch Wifi - Model 32S3U+ - Hàng Chính Hãng,images_png/tv/275646608.png,43S3U+ - Smart Tivi Coocaa 43S3U+ Full HD 43 inch - Hàng Chính Hãng - Chỉ Giao Hồ Chí Minh,True
images_png/tv/274843323.png,Smart Tivi Samsung 4K 65 inch UA65DU8000 65DU8000 - Hàng chính hãng - Chỉ giao HCM,images_png/tv/274843351.png,Smart Tivi Samsung 4K 85 inch UA85DU8000 85DU8000 - Hàng chính hãng - Chỉ giao HCM,True
images_png/camera/272268455.png,"Camera Wifi EZVIZ H3C 2MP Có Màu Ban Đêm, H3C 1080P Mic thu âm - Hàng Chính Hãng",images_png/phone/271954384.png,"Điện thoại OPPO A58 6GB/128GB , Sạc nhanh 33W - Hàng Chính Hãng",False
images_png/laptop/275854376.png,Laptop HP 15 fd1043TU 9Z2W9PA (Core 5 120U/ 16GB/ 1TB SSD/ 15.6 inch FHD/ Win11/ Bạc) - Hàng Chính Hãng,images_png/speaker/104180.png,Loa Vi Tính SoundMax A-130/2.0 6W,False
images_png/camera/275938579.png,"Camera trong nhà TP-Link Tapo TC60 - Full HD, Đàm thoại 2 chiều, Phát hiện chuyển động - HÀNG CHÍNH HÃNG",images_png/camera/85764360.png,Camera Wifi TP-Link Tapo C310 3MP An Ninh Ngoài Trời - Hàng Chính Hãng,False
images_png/phone/181452535.png,"Điện thoại Itel Magic X Pro 4G ,Kết nối WIFI,Chia sẻ WIFI cho máy khác - Hàng chính hãng",images_png/phone/276925932.png,Điện thoại Samsung Galaxy A16 LTE - Hàng chính hãng,False
images_png/tv/276032905.png,Smart Tivi Skyworth 43E5000G 43 inch 43E5000G - Hàng chính hãng,images_png/tv/276921311.png,TIVI LED SKYWORTH HD 32 INCH  32E5000G - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,True
images_png/phone/276944892.png,Điện Thoại Samsung Galaxy A06 4GB/64GB - Hàng Chính Hãng,images_png/phone/277512620.png,Điện Thoại Samsung Galaxy A36 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/phone/277311630.png,Điện Thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,images_png/phone/277360579.png,Điện Thoại Xiaomi Redmi 13 8GB/128GB - Hàng Chính Hãng,True
images_png/tv/276412010.png,Google Tivi Aqua QLED 4K 50 inch AQT50S80EUX - Freeship toàn quốc - Bảo hành 1 đổi 1 trong 730 ngày đối với lỗi màn hình - Hàng chính hãng,images_png/tv/276412014.png,Google Tivi Aqua QLED 4K 50 inch AQT50S800UX - Freeship toàn quốc - Bảo hành 1 đổi 1 trong 730 ngày đối với lỗi màn hình - Hàng chính hãng,True
images_png/phone/276500230.png,"Máy đọc sách Kindle Colorsoft Signature Edition 32Gb, Màn hình màu 7 inch - Hàng chính hãng",images_png/phone/277512611.png,Điện Thoại Samsung Galaxy A56 5G 8GB/128GB - Hàng Chính Hãng,False
images_png/phone/277311630.png,Điện Thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,images_png/phone/277737595.png,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB - Hàng Chính Hãng,True
images_png/camera/272268455.png,"Camera Wifi EZVIZ H3C 2MP Có Màu Ban Đêm, H3C 1080P Mic thu âm - Hàng Chính Hãng",images_png/tv/275269812.png,Google Tivi Sony 4K 50 inch K-50S30 Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,False
images_png/phone/276281988.png,Điện thoại Samsung Galaxy A06 - Hàng chính hãng,images_png/phone/277646748.png,Điện thoại Samsung Galaxy A06 5G (4GB/64GB) - Hàng chính hãng,True
images_png/phone/276515327.png,Điện thoại POCO C75 (6GB/128GB) - Hàng Chính Hãng,images_png/phone/278098703.png,Điện thoại POCO C75 (8GB/256GB) - Hàng Chính Hãng,True
images_png/camera/10716498.png,Gói hút ẩm đa dụng loại 2gr - 100g - Hàng chính hãng,images_png/phone/275510578.png,Điện thoại OPPO A79 5G (8GB/256GB) - Hàng Chính Hãng,False
images_png/phone/277311630.png,Điện Thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,images_png/speaker/82861299.png,"Loa Bluetooth PKCB Bản Mở Rộng, chống nước IPX5 Hỗ Trợ Kết Nối Bluetooth ,Thẻ Nhớ, USB - Hàng chính hãng",False
images_png/laptop/270837635.png,Laptop Lenovo X1 Cacbon Core i7 / Core i5 / 16Gb / SSD nvme 256Gb Hàng chính hãng,images_png/speaker/276075423.png,[NEW ARRIVAL] Loa Bluetooth Marshall Emberton III Portable - Hàng chính hãng,False
images_png/phone/277014407.png,"Điện thoại ZTE Blade A34 (4GB/64GB) Màn hình 6.6"", Pin 5000mAh - Hàng chính hãng",images_png/speaker/241635069.png,Loa Bluetooth Marshall Woburn III - Hàng chính hãng,False
images_png/speaker/274704359.png,Loa máy trợ giảng không dây Aporo T18 Plus 2.4G Wifi Bluetooth 5.0 Hàng Chính Hãng (Lựa chọn thêm Hộp bảo vệ Aporo),images_png/tv/277972387.png,Smart Tivi Samsung 4K 55 inch UA55DU7000KXXV - Hàng chính hãng,False
images_png/camera/174896487.png,Camera WiFi Ngoài Trời TP-Link Tapo C320WS Độ Phân Giải 2K QHD - Hàng Chính Hãng,images_png/camera/85764360.png,Camera Wifi TP-Link Tapo C310 3MP An Ninh Ngoài Trời - Hàng Chính Hãng,True
images_png/laptop/275382480.png,LAPTOP HP PROBOOK 440 G10 (873B1PA) (I5 1340P/8GB RAM/512GB SSD/14 FHD CẢM ỨNG/WIN11/BẠC) - Hàng Chính Hãng - Bảo Hành 12 Tháng,images_png/laptop/275850110.png,Laptop HP EliteBook 630 G10 9J0B3PT (i5 1335U/ 8GB/ 512GB SSD/13.3 inch FHD/Win11/ Silver/ Vỏ nhôm) - Hàng Chính Hãng,True
images_png/laptop/276365829.png,Laptop Asus Vivobook Go 15 E1504FA-NJ454W (Ryzen 5 7520U | 16GB | 512GB | 15.6 inch FHD | AMD Radeon Graphics | Win 11 | Bạc) - HÀNG CHÍNH HÃNG,images_png/laptop/278078315.png,Asus Vivobook 15 X1504VA-NJ1969W (Intel Core i5-1334U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD IPS | Win 11 | Bạc) - HÀNG CHÍNH HÃNG,True
images_png/laptop/277361271.png,Laptop HP ProBook 450 G9 6M0Y5PA (i3 1215U/ 8GB/ 512GB SSD/15.6 inch/Win11/ Silver) - Hàng Chính Hãng,images_png/phone/278219968.png,Điện thoại OPPO A3 8GB/128GB - Hàng Chính Hãng,False
images_png/phone/276448920.png,"Máy đọc sách Amazon Kindle Paperwhite 6 (Gen 12th), Mới nguyên Seal - Hàng chính hãng",images_png/tv/276089188.png,Skyworth Google TV 2K FHD 24P6300 - Hàng chính hãng,False
images_png/laptop/277446629.png,Laptop Lenovo V14 Gen 4 IRU 83A000BEVN i5-13420H | 8GB | 512GB | 14' FHD | Win 11 - HÀNG CHÍNH HÃNG,images_png/laptop/277912853.png,Laptop Lenovo V15 Gen 4 ( 83A100RGVN ) | Grey | Intel Core i7-13620H | Ram 8GB | 512GB SSD | Intel UHD Graphics | 15.6 Inch FHD | No Os | 2Yrs - HÀNG CHÍNH HÃNG,True
images_png/phone/277311630.png,Điện Thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,images_png/phone/277512611.png,Điện Thoại Samsung Galaxy A56 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/phone/276515327.png,Điện thoại POCO C75 (6GB/128GB) - Hàng Chính Hãng,images_png/tv/277972475.png,Smart Tivi Samsung 4K 65 inch UA65DU7000KXXV - Hàng chính hãng,False
images_png/camera/41319582.png,Camera IP Wifi Trong Nhà EZVIZ C6N 1080p - Hàng Chính Hãng,images_png/phone/277707642.png,Điện thoại Samsung Galaxy A26 5G (8GB/128GB) - Hàng chính hãng,False
images_png/camera/275511061.png,Máy Dò Camera Ẩn XM SMOOVIE Chống Quay Lén và Cảnh Báo Chống Trộm - Thiết Bị Dò Hồng Ngoại Phát Hiện Chuyển Động - Hàng chính hãng,images_png/tv/276861471.png,"Android Tivi LED Hisense 40 inch A4N trợ lý ảo Google Voice Control, bảo hành 2 năm - Hàng Chính Hãng",False
images_png/speaker/274046847.png,Loa Bluetooth Alpha Works W88 - Hàng Chính Hãng,images_png/tv/275602959.png,K-65XR80 - Google Tivi OLED Sony 4K 65 inch K-65XR80 - Hàng Chính Hãng,False
images_png/laptop/276366221.png,Laptop LG Gram 2024 14Z90S-G.AH75A5 (Intel Core Ultra 7 155H |16GB | 512GB | Intel Arc | 14 inch WUXGA | Win11 | Đen) - Hàng Chính Hãng - Bảo Hành 12 Tháng,images_png/speaker/277468981.png,"Loa Bluetooth Mini Karaoke Không Dây, Kèm 2 Mic, Âm Thanh Sống Động, Đèn LED 16 Màu - HÀNG CHÍNH HÃNG MINIIN",False
images_png/phone/276639232.png,Điện Thoại Samsung Galaxy A16 5G 8GB/128GB - Hàng Chính Hãng,images_png/phone/277944334.png,Điện Thoại Samsung Galaxy A06 5G 4GB/64GB - Hàng Chính Hãng,True
images_png/camera/263987622.png,Camera Wifi TP-Link Tapo C200 / C210 Smart IR Full HD 1080P - Hàng Chính Hãng,images_png/camera/275773160.png,Camera IP 360 Độ 2MP TP-Link Tapo TC70 - Hàng Chính Hãng,True
images_png/tv/277429931.png,"Smart Tivi Xiaomi TV A43"" FUD 2025 - 43 Inch - Hàng Chính Hãng, Bảo Hành 24 Tháng",images_png/tv/277991140.png,[NEW 2026 TV Series] Smart Tivi Xiaomi TV A 43 2026 - 43 Inch - UHD 4K - Hàng Chính Hãng,True
images_png/camera/276711006.png,Camera hành trình 70mai M310 Ghi hình 2K (QHD) Góc quay rộng 130° (Cam trước) - Hàng chính hãng,images_png/laptop/275850110.png,Laptop HP EliteBook 630 G10 9J0B3PT (i5 1335U/ 8GB/ 512GB SSD/13.3 inch FHD/Win11/ Silver/ Vỏ nhôm) - Hàng Chính Hãng,False
images_png/tv/275245456.png,Smart Tivi LG 4K 43 inch 43UT8050PSB Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,images_png/tv/275268806.png,Smart Tivi LG 4K 50 inch 50UT8050PSB Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,True
images_png/phone/277490201.png,Điện thoại Samsung Galaxy A36 5G (8GB/128GB) - Hàng chính hãng,images_png/phone/277777809.png,"Điện thoại Samsung Galaxy A26 5G (8/128GB), Mặt lưng kính, AI-Circle to Search, Camera HDR chụp đêm sáng rõ - Hàng chính hãng",True
images_png/phone/276925932.png,Điện thoại Samsung Galaxy A16 LTE - Hàng chính hãng,images_png/phone/277646748.png,Điện thoại Samsung Galaxy A06 5G (4GB/64GB) - Hàng chính hãng,True
images_png/camera/271248861.png,"Camera Yoosee 2 Mắt Q26D Phiên bản Phóng To 6X Cực Nét - Camera kép xem cùng lúc trên điện thoại, Đàm thoại 2 Chiều, Ban Đêm Có Màu - Hàng Chính Hãng",images_png/laptop/278076593.png,Asus Vivobook 15 X1504VA-BQ2076W (Intel Core i5-1334U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD IPS | Win 11 | Bạc) - HÀNG CHÍNH HÃNG,False
images_png/laptop/189572199.png,"Laptop Asus VivoBook X515JA Core i3-1005G1/8GB/256GB/15.6""HD/Win 10/Màu Xám Mới 100%-Hàng Nhập Khẩu",images_png/phone/277175913.png,Điện Thoại Xiaomi Redmi Note 14 6GB/128GB - Hàng Chính Hãng,False
images_png/camera/212934661.png,"Camera IP Wifi trong nhà EZVIZ C6N 4M 2K, xoay 360 độ ezviz C6N Full HD, đàm thoại 2 chiều - Hàng chính hãng",images_png/camera/277381589.png,Camera WiFi quay quét EZVIZ H6C Pro 3K 5MP - hàng chính hãng,True
images_png/laptop/214863390.png,Laptop LG Gram 2022 14ZD90Q-G.AX31A5 (i3-1220P | 8GB | 256GB | Intel UHD Graphics | 14' WUXGA 99% DCI-P3 | DOS) Hàng chính hãng,images_png/tv/275244561.png,Smart Tivi OLED LG 4K 77 inch OLED77C4PSA Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,False
images_png/speaker/160946349.png,"Loa Bluetooth nghe nhạc không dây 100W công suất lớn Super Bass có cổng usb, thẻ nhớ, line 3.5mm pin 10400MAH sạc Type C Chip DSP TWS lên 200W cao cấp Hàng Chính Hãng PKCB",images_png/tv/275269812.png,Google Tivi Sony 4K 50 inch K-50S30 Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,False
images_png/camera/275918344.png,"Camera wifi Ezviz ngoài trời H8C PRO 3MP phát hiện chuyển động, quay 360, đàm thoại 2 chiều- Hàng chính hãng",images_png/laptop/277466579.png,[Laptop I5-13420H] Laptop Asus Expertbook P1403CVA (Intel Core i5-13420H | 14 inch FHD IPS | RAM 16GB | SSD 512GB | Win bản quyền),False
images_png/phone/277360579.png,Điện Thoại Xiaomi Redmi 13 8GB/128GB - Hàng Chính Hãng,images_png/phone/277512620.png,Điện Thoại Samsung Galaxy A36 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/camera/212934661.png,"Camera IP Wifi trong nhà EZVIZ C6N 4M 2K, xoay 360 độ ezviz C6N Full HD, đàm thoại 2 chiều - Hàng chính hãng",images_png/camera/274184765.png,"Camera Wifi Ezviz 2 Mắt Trong Nhà H7C 2K 8MP, quay 360 độ, có màu ban đêm, đàm thoại 2 chiều - Hàng chính hãng",True
images_png/tv/277988890.png,Google Tivi Xiaomi A Pro 2026 QLED 4K 43 Inch L43MB-APSEA - Hàng chính hãng,images_png/tv/277988926.png,Google Tivi Xiaomi A Pro 2026 QLED 4K 55 Inch L55MB-APSEA - Hàng chính hãng,True
images_png/camera/275856061.png,"Bộ dây đeo ngực 5 chi tiết cho máy quay hành động, smartphone 077, hàng chính hãng",images_png/laptop/252566338.png,"Laptop Asus Vivobook 15 (X1504VA-NJ069W) / Bạc/ Intel Core i3-1315U Processor (upto 4.5Ghz, 10MB)/ RAM 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch FHD/ Win 11H/ 2Yrs - Hàng Chính Hãng",False
images_png/phone/277311630.png,Điện Thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,images_png/phone/277737629.png,Điện Thoại Xiaomi Redmi 13 6GB/128GB - Hàng Chính Hãng,True
images_png/tv/274870404.png,Smart Tivi QLED 4K Samsung 43Q60DA 43 inch Smart TV QA43Q60DA QA43Q60D 43Q60D - Hàng chính hãng - Chỉ giao HCM,images_png/tv/274877090.png,QLED Tivi 4K Samsung 85Q60DA 85 inch Smart TV QA85Q60DA QA85Q60D 85Q60D - Hàng chính hãng - Chỉ giao HCM,True
images_png/phone/276274790.png,Điện Thoại Samsung Galaxy A06 4GB/128GB - Hàng Chính Hãng,images_png/phone/277704510.png,Điện Thoại Samsung Galaxy A26 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/laptop/277936690.png,"Laptop Dell Inspiron 7472, Core i5-8250U, Ram 8GB, SSD 128GB, 14 inch Full HD, VGA 2G - Hàng Chính Hãng",images_png/tv/275249046.png,Smart Tivi NanoCell LG 4K 65 Inch 65NANO81TSA Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,False
images_png/camera/277417151.png,"Camera Yoosee Wifi Ngoài Trời 2 Mắt Xem Cùng Lúc, Góc rộng, Đàm Thoại, IP66 Chống Nước, Báo Động, Hàng Nhập Khẩu - Bảo Hành 12 Tháng",images_png/phone/274405521.png,Điện Thoại Samsung Galaxy A05 4GB/64GB - Hàng Chính Hãng,False
images_png/laptop/206840788.png,Laptop Lenovo ThinkPad E15 Gen 4 21E600CMVA (Đen) - Tặng  chuột Zadez M-331 - Hàng chính hãng,images_png/phone/274405521.png,Điện Thoại Samsung Galaxy A05 4GB/64GB - Hàng Chính Hãng,False
images_png/laptop/278226504.png,"Laptop Dell Inspiron 15 3530 N3530-i3U085W11SLU (Core i3-1305U| 8GB| 512GB SSD| 15.6"" FHD| Bạc) - Hàng Chính Hãng - Bảo Hành 12 Tháng Tại Dell Việt Nam",images_png/laptop/278227010.png,"Dell Inspiron 3530  71053696( Core i5-1334U| 16GB| 512GB SSD| Intel Iris Xe Graphics| 15.6"" FHD| Bạc (Platinum Silver)) - Hàng Chính Hãng- Bảo Hành 12 Tháng Tại Dell Việt Nam",True
images_png/laptop/277945130.png,"Dell Precision 5540 Core i9 Ram 16gb, SSD NVME 512gb Card T2000 15.6inch IPS - Hàng Chính Hãng",images_png/laptop/278076593.png,Asus Vivobook 15 X1504VA-BQ2076W (Intel Core i5-1334U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD IPS | Win 11 | Bạc) - HÀNG CHÍNH HÃNG,False
images_png/phone/276062770.png,Điện Thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính Hãng,images_png/phone/276274790.png,Điện Thoại Samsung Galaxy A06 4GB/128GB - Hàng Chính Hãng,True
images_png/laptop/275269577.png,Laptop ASUS Vivobook 15 X1504ZA i3 1215U/8GB/512GB/Win11 (NJ102W) - Hàng Chính Hãng ,images_png/phone/181927774.png,Điện thoại bàn Panasonic KX-TGD310 hàng chính hãng,False
images_png/camera/154259057.png,"Camera IP WIFI IMOU RANGER A2 Full HD 1080P, phiên bản 2022 - Hàng Chính Hãng",images_png/camera/263596152.png,Camera wifi trong nhà quay quét 3MP IMOU IPC-A32EP-L - Hàng chính hãng,True
images_png/camera/274184765.png,"Camera Wifi Ezviz 2 Mắt Trong Nhà H7C 2K 8MP, quay 360 độ, có màu ban đêm, đàm thoại 2 chiều - Hàng chính hãng",images_png/camera/274879959.png,Camera IP Wifi Trong Nhà EZVIZ C6N 1080p - Hàng Chính Hãng,True
images_png/phone/276062770.png,Điện Thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính Hãng,images_png/phone/276944868.png,Điện Thoại Samsung Galaxy A16 4GB/128GB - Hàng Chính Hãng,True
images_png/phone/274405521.png,Điện Thoại Samsung Galaxy A05 4GB/64GB - Hàng Chính Hãng,images_png/phone/276062770.png,Điện Thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính Hãng,True
images_png/laptop/214863343.png,(Hàng không quà tặng) Laptop LG Gram 2022 14ZD90Q-G.AX31A5-D (i3-1220P | 8GB | 256GB | Intel UHD Graphics | 14' WUXGA) Hàng chính hãng,images_png/speaker/108379905.png,Loa máy tính Game thủ LDK.ai RGB 2.1 LeeFei - Hàng chính hãng,False
images_png/laptop/252566338.png,"Laptop Asus Vivobook 15 (X1504VA-NJ069W) / Bạc/ Intel Core i3-1315U Processor (upto 4.5Ghz, 10MB)/ RAM 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch FHD/ Win 11H/ 2Yrs - Hàng Chính Hãng",images_png/laptop/278078281.png,ASUS Vivobook X1404VA-NK394W (Intel Core i3-1315U | Intel UHD Graphics | 14 inch FHD | 8GB | 512GB | Win 11 Home | Bạc) - HÀNG CHÍNH HÃNG,True
images_png/laptop/158583221.png,Laptop MSI Modern 14 B11SBU 668VN Carbon Gray (i5 1155G7/ 8GB/ 512GB SSD/ MX450 2GB/ W10) Hàng NK,images_png/tv/248237801.png,Android TV K-Elec Full HD 43LK885V - Hàng nhập khẩu,False
images_png/tv/275135940.png,Ti vi smart COOCAA 43S3U-HÀNG CHÍNH HÃNG,images_png/tv/275655645.png,K-65S30 - Google Tivi Sony 4K 65 inch K-65S30 - Hàng Chính Hãng - Chỉ Giao Hồ Chí Minh,False
images_png/laptop/277912717.png,Laptop Acer Aspire 7 A715-59G-73LB NH.QX6SV.002 (Intel Core i7-12650H | RTX 3050 6GB | 15.6 inch FHD IPS 144Hz | 16GB | 512GB | Win 11 | Đen) - HÀNG CHÍNH HÃNG,images_png/speaker/274165805.png,"Loa Bluetooth S2025 kết nối không dây, âm thanh vượt trội đẳng cấp không gian-Hàng Chính Hãng",False
images_png/tv/274843323.png,Smart Tivi Samsung 4K 65 inch UA65DU8000 65DU8000 - Hàng chính hãng - Chỉ giao HCM,images_png/tv/274870404.png,Smart Tivi QLED 4K Samsung 43Q60DA 43 inch Smart TV QA43Q60DA QA43Q60D 43Q60D - Hàng chính hãng - Chỉ giao HCM,True
images_png/phone/273990229.png,Điện Thoại Xiaomi Redmi Note 13 6GB/128GB - Hàng Chính Hãng,images_png/phone/276944868.png,Điện Thoại Samsung Galaxy A16 4GB/128GB - Hàng Chính Hãng,True
images_png/phone/277930407.png,Điện thoại Tecno Spark GO 1 (3GB/64GB) - Hàng Chính Hãng,images_png/tv/276861471.png,"Android Tivi LED Hisense 40 inch A4N trợ lý ảo Google Voice Control, bảo hành 2 năm - Hàng Chính Hãng",False
images_png/camera/277470272.png,"Ulanzi MT-79 / MT-89 - Tripod Đa Năng Cho Máy Ảnh, Điện Thoại, Thiết Bị Chiếu Sáng, Chiều Cao Đa Dạng - Hàng chính hãng",images_png/phone/11251770.png,Điện thoại bàn không dây Panasonic KX-TGD310 - Hàng Chính Hãng,False
images_png/phone/277311630.png,Điện Thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,images_png/phone/277512620.png,Điện Thoại Samsung Galaxy A36 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/phone/273990229.png,Điện Thoại Xiaomi Redmi Note 13 6GB/128GB - Hàng Chính Hãng,images_png/phone/277360579.png,Điện Thoại Xiaomi Redmi 13 8GB/128GB - Hàng Chính Hãng,True
images_png/laptop/278227010.png,"Dell Inspiron 3530  71053696( Core i5-1334U| 16GB| 512GB SSD| Intel Iris Xe Graphics| 15.6"" FHD| Bạc (Platinum Silver)) - Hàng Chính Hãng- Bảo Hành 12 Tháng Tại Dell Việt Nam",images_png/laptop/278304793.png,"Laptop Dell Inspiron 15 3520 71069202 ( Core i7-1255U| 16GB| 512GB SSD| Intel Iris Xe Graphics| 15.6"" FHD| Đen) - Hàng Chính Hãng - Bảo Hành 12 Tháng tại Dell Việt Nam",True
images_png/phone/276925932.png,Điện thoại Samsung Galaxy A16 LTE - Hàng chính hãng,images_png/phone/277651890.png,Điện thoại Samsung Galaxy A06 5G (4GB/128GB) - Hàng chính hãng,True
images_png/phone/252586291.png,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng chính hãng,images_png/phone/277651890.png,Điện thoại Samsung Galaxy A06 5G (4GB/128GB) - Hàng chính hãng,False
images_png/camera/194067352.png,Camera Wifi Trong Nhà EZVIZ C6N 2M FHD 1080P Quay 355 độ - Đàm thoại 2 chiều - Hàng Chính Hãng,images_png/camera/212934661.png,"Camera IP Wifi trong nhà EZVIZ C6N 4M 2K, xoay 360 độ ezviz C6N Full HD, đàm thoại 2 chiều - Hàng chính hãng",True
images_png/laptop/277363548.png,Laptop HP ProBook 440 G10 9H8U4PT (i5 1335U/ 8GB/ 512GB SSD/14 inch FHD/Win11/ Silver/ Vỏ nhôm) - HÀNG CHÍNH HÃNG,images_png/laptop/278071899.png,Laptop Lenovo ThinkPad E14 Gen 7 21SX002QVA (Intel Core Ultra 5 225U | 16GB | 512GB | 14 inch WUXGA | Intel Graphics | NoOS | Đen) - HÀNG CHÍNH HÃNG,True
images_png/laptop/278226869.png,"Laptop Dell Inspiron 3530 71043887( Core i5-1334U| 8GB| 512GB SSD| Intel Iris Xe Graphics| 15.6"" FHD| Đen(Black)) - Hàng Chính Hãng - Bảo Hành Chính Hãng Tại Dell Việt Nam",images_png/speaker/108379905.png,Loa máy tính Game thủ LDK.ai RGB 2.1 LeeFei - Hàng chính hãng,False
images_png/phone/276944892.png,Điện Thoại Samsung Galaxy A06 4GB/64GB - Hàng Chính Hãng,images_png/phone/277704510.png,Điện Thoại Samsung Galaxy A26 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/laptop/276366329.png,Laptop LG Gram 2024 17Z90S-G.AH78A5 (Intel Core Ultra 7 155H | 16GB | 1TB | Intel Arc | 17 inch WQXGA | Win 11 | Đen) - Hàng Chính Hãng - Bảo Hành 12 Tháng,images_png/speaker/277581685.png,"Bộ 3 Loa Máy Tính D222 Có Đèn LED, Âm Thanh 9D Chất Lượng Tốt, Nghe Nhạc Hay -  Hàng Nhập Khẩu",False
images_png/laptop/277672516.png,LAPTOP HP 240 G9 AG2J7AT( i5-1235U/ 16GD4 /512GSSD/ 14.0FHD/ WLax/ BT5/ 3C41WHr/W11SL/BẠC ) - HÀNG CHÍNH HÃNG,images_png/tv/73681047.png,Smart Tivi Casper HD 32 inch 32HX6200,False
images_png/phone/273990229.png,Điện Thoại Xiaomi Redmi Note 13 6GB/128GB - Hàng Chính Hãng,images_png/phone/277512611.png,Điện Thoại Samsung Galaxy A56 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/camera/57071523.png,Camera wifi yoosee 3.0  2K siêu nét - camera ip yoosee 3 râu 3mp trong nhà - hàng nhập khẩu,images_png/tv/189176771.png,Google Tivi Coocaa 4K 55 Inch - Model 55Y72 - Hàng chính hãng,False
images_png/tv/275247634.png,Smart Tivi OLED LG 4K 55 inch OLED55B4PSA Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,images_png/tv/277972387.png,Smart Tivi Samsung 4K 55 inch UA55DU7000KXXV - Hàng chính hãng,False
images_png/phone/275913708.png,Điện thoại Itel it8010 4G - Hàng Chính Hãng,images_png/phone/277063012.png,"Điện thoại Samsung Galaxy S25, Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, Chip Snapdragon - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng",False
images_png/tv/276032905.png,Smart Tivi Skyworth 43E5000G 43 inch 43E5000G - Hàng chính hãng,images_png/tv/49089541.png,Tivi LED Sharp HD 32 inch 2T-C32BD1X,False
images_png/phone/276448920.png,"Máy đọc sách Amazon Kindle Paperwhite 6 (Gen 12th), Mới nguyên Seal - Hàng chính hãng",images_png/phone/276539826.png,"Máy đọc sách New Kindle 2024, 16Gb Mới nguyên Seal - Hàng chính hãng",True
images_png/phone/277063012.png,"Điện thoại Samsung Galaxy S25, Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, Chip Snapdragon - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng",images_png/phone/277065642.png,"Điện thoại Samsung Galaxy S25+, Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, Chip Snapdragon - Hàng Chính Hãng",True
images_png/phone/277164948.png,Ốp Lưng Samsung Galaxy S25 Ultra Trong Suốt - Hàng chính hãng,images_png/tv/276621107.png,Smart Tivi Coocaa khung tranh QLED 4K 55 inch 55LN7000G - Hàng chính hãng,False
images_png/phone/278219968.png,Điện thoại OPPO A3 8GB/128GB - Hàng Chính Hãng,images_png/tv/276606449.png,Smart Tivi Coocaa 65Y73 Pro 4K QLED 65 inch - Hàng chính hãng,False
